Pincode,Place Name,Latitude,Longitude
500001,Wallaee Street,16.7024,78.1036
497778,Janakpur,23.125,82.9278
497773,Chirimiri Collierry,23.125,82.9278
497559,Korea Colliery (Surguja),23.125,82.9278
497557,Sonawani Collierry,23.125,82.9278
497555,Godri Para,23.125,82.9278
497553,Kurasia Colliery,23.125,82.9278
497451,Haldibadi,23.125,82.9278
497449,Chirimiri,23.125,82.9278
497448,Jhagrakhand Colliery South,23.125,82.9278
497447,Jhagrakhand Colliery West,23.125,82.9278
497446,Jhagrakhand Colliery,23.125,82.9278
497442,Manendragarh,23.125,82.9278
497437,Khadgawan (Chirimiri),23.125,82.9278
497339,Churcha Collierry,23.1833,82.875
497335,Baikunthpur,23.25,82.55
497333,Ramanuj Nagar,23.1833,82.875
497331,Patna (Surguja),23.1833,82.875
497235,Bhatgaon Collierry,23.4333,83.4889
497231,Bhaiyathan,23.4333,83.4889
497229,Surajpur,23.2167,82.85
497225,Wadraf Nagar,23.4333,83.4889
497223,Pratappur,23.4333,83.4889
497222,Kusmi,23.2833,83.9167
497220,Ramanuj Ganj,23.8,83.7
497210,Shankargarh,23.4333,83.4889
497119,Balrampur,22.0833,81.35
497118,Rajpur (Sarguja),22.0833,81.35
497116,Lakhanpur,22.0833,81.35
497114,Pratapgarh (Ambikapur),22.0833,81.35
497111,Sitapur (Surguja),22.0833,81.35
497101,Bastauli,22.0833,81.35
497001,Ambikapur H O,23.125,82.9278
496665,Chhal,22.1333,83.1167
496661,Kharsia,21.9667,83.1167
496554,Saria,21.6333,83.3667
496551,Baramkela,21.5667,83.2667
496460,Kosir,21.6,83.0833
496450,Hardi (Raigarh),21.6,83.0833
496445,Sarangarh,21.6,83.0833
496440,Pussore,21.6,83.0833
496338,Gholeng,23.0667,83.8167
496336,Sanna,23.0667,83.8167
496334,Duldula,23.0667,83.8167
496331,Jaspur Nagar,23.0667,83.8167
496330,Manora,23.0667,83.8167
496227,Tapkara,22.5,83.95
496225,Kunkruai,22.7333,83.7917
496224,Bagicha,22.9667,83.6333
496223,Kansabel,22.7333,83.7917
496120,Vijainagar (Raigarh),22.2167,83.45
496118,Pathal Gaon,22.2833,83.4583
496116,Dharam Jaigarh,22.2833,83.4583
496115,Rajpur (Raigarh),22.2833,83.4583
496113,Lailunga,22.4,83.5667
496111,Gharghoda,22.1667,83.35
496107,Tamnar,22.0833,83.4333
496100,Kondatarai,22.0833,83.4333
496004,Raigarh Jute Mills,22.1894,83.4273
496001,Raigarh Ho.,22.1894,83.4273
495695,Adbhar,26.1872,80.0646
495692,Chandrapur,26.1872,80.0646
495691,Malkharoda,26.1872,80.0646
495690,Jaijaipur,26.1872,80.0646
495689,Sakti,26.1872,80.0646
495688,Dabhra (Bilaspur),26.1872,80.0646
495687,Baraduar,26.1872,80.0646
495684,Sector 1 Balco,26.1872,80.0646
495683,Rajgamar Colliery,26.1872,80.0646
495682,Manikpur Collierry,26.1872,80.0646
495681,Korba Thermal Station,26.1872,80.0646
495680,Korba Pragati Nagar,26.1872,80.0646
495679,Korba Collierry,26.1872,80.0646
495677,Korba Ho.,26.1872,80.0646
495674,Bhaisma,26.1872,80.0646
495671,Champa,26.1872,80.0646
495668,Janjigir,26.1872,80.0646
495663,Gopal Nagar,26.1872,80.0646
495660,Bamni Bazar,26.1872,80.0646
495652,Hardi (Bilaspur),26.1872,80.0646
495559,Baloda,21.2,83.0833
495557,Seori Narajam,21.2,83.0833
495556,Kharod (Raipur),21.2,83.0833
495554,Pamgarh (Bilaspur),21.2,83.0833
495553,Nariyara,21.2,83.0833
495552,Akaltara,21.2,83.0833
495551,Masturi,21.2,83.0833
495550,Jairam Nagar,21.2,83.0833
495453,Machadoli,31.1744,77.0458
495452,West Chirimiri Colliery,31.1744,77.0458
495450,Jamnipali,31.1744,77.0458
495449,Pali (Ratanpur),31.1744,77.0458
495447,Banki Mongra,31.1744,77.0458
495446,Hardi Bazar (Bilaspur),31.1744,77.0458
495445,Katghora,31.1744,77.0458
495422,Ratanpur,31.1744,77.0458
495337,Pandaria,26.1872,80.0646
495335,Patharia (Bilaspur),26.1872,80.0646
495334,Mungeli,26.1872,80.0646
495330,Takhatpur,26.1872,80.0646
495222,Hirr Mines (Bilaspur),26.1872,80.0646
495221,Sargaon (Bilaspur),26.1872,80.0646
495220,Chakrabhata Camp,26.1872,80.0646
495119,Pendra,26.1872,80.0646
495118,Marwahi,26.1872,80.0646
495117,Pendra R.S.,26.1872,80.0646
495116,Belghana,26.1872,80.0646
495113,Kargi Road (Bilaspur),26.1872,80.0646
495112,Ganiyari,26.1872,80.0646
495012,Ghutku (Bilaspur),26.1872,80.0646
495009,Koni (Bilaspur),26.1872,80.0646
495004,Torwa Bilaspur,26.1872,80.0646
495001,Sarkanda Bilaspur,26.1872,80.0646
494777,Bande Colony,19.7748,81.4003
494776,Pakhanjor Camp,19.7748,81.4003
494775,Kondal (Durg),19.7748,81.4003
494771,Chhote Kapasi,19.7748,81.4003
494670,Korar,20.0376,81.1481
494669,Bhanu Pratap Nagar,19.9046,81.2032
494665,Antagarh,20.0925,81.1564
494661,Narainpur,19.7167,81.25
494635,Sambalpur,20.3036,81.0381
494572,Gadiras,19.7748,81.4003
494556,Kirandul,19.7748,81.4003
494554,Akash Nagar,19.7748,81.4003
494553,Bacheli,19.7748,81.4003
494552,Nakulnar,19.7748,81.4003
494551,Bhansi,19.7748,81.4003
494449,Dantewada,18.8,80.55
494448,Madded,18.8,80.55
494447,Awapalli,18.8,80.55
494445,Badekllepal,18.8,80.55
494442,Tokapal,18.8,80.55
494441,Geedam,18.8,80.55
494435,Bastanar,18.8,80.55
494337,Charama,20.5,81.3667
494336,Lakhanpuri,20.3961,81.4297
494335,Sarona,20.2833,81.65
494334,Kanker Ho.,20.4069,81.5172
494333,Narharpur,20.4481,81.6225
494332,Singrapur,20.4069,81.5172
494331,Keshkal,20.4069,81.5172
494230,Pipra Bahigaon,20.0266,81.6226
494229,Pharasgaon Camp,20.0266,81.6226
494228,Pharasgaon,20.2064,81.9736
494227,Baniyagam,20.0266,81.6226
494226,Kondagaon,19.6,81.6667
494225,Sonarpal,20.0266,81.6226
494224,Bhanpuri,21.1,80.9167
494223,Bastar,19.2,81.9333
494222,Bakawan,20.0266,81.6226
494221,Asna,20.0266,81.6226
494122,Dornapal,18.1,81.525
494115,Tongapal,18.1,81.525
494114,Konta,17.8,81.3833
494111,Sukma,18.4,81.6667
494010,Lohandiguda,19.7748,81.4003
494005,Dharampura,19.7748,81.4003
494002,Jagdalpur Rs,19.7748,81.4003
494001,Jagdalpur Ho.,19.7748,81.4003
493996,Chhura,20.8122,82.2094
493992,Phingeshwar,20.8122,82.2094
493895,Mainpur (Raipur),20.2931,82.2364
493890,Deobhog,19.9,82.6667
493889,Gariaband,20.635,82.0614
493885,Rajim,20.9658,81.8808
493881,Nayapararajim,20.8004,81.9711
493779,Sankara (Nagri),20.5727,81.6862
493778,Nagri,20.3442,81.9589
493776,Rudri,20.6667,81.55
493773,Dhamtari,20.7072,81.5497
493663,Kurud,20.8322,81.7214
493661,Abhanpur,21.05,81.7167
493562,Banskot,19.9833,81.8333
493559,Sarsiwa,21.65,82.9333
493558,Saraipali,21.3333,83
493555,Jagdishpur,21.35,82.7667
493551,Pithoa,21.4444,82.9
493449,Bagbahra,21.0333,82.3833
493445,Mahasamund,21.1,82.1
493441,Arang,21.2,81.9667
493354,Basana,21.6556,82.3722
493344,Katgi (Raipur),21.6667,82.5167
493335,Kasdol,21.6333,82.4333
493332,Baloda Bazar,21.6667,82.1667
493330,Arjuni (Bhalapara),21.65,82.3
493228,Pallari,21.15,81.7
493225,Kharoa,21.15,81.7
493222,Bhatgaon,21.15,81.7
493118,Bhatapara,21.7333,81.9333
493116,Baikunth,21.65,81.8667
493114,Neora,21.5667,81.8
493113,Hatband,21.65,81.8667
493111,Madhar Cement Factory,21.65,81.8667
493101,Simga,21.6333,81.7
492112,Sakara (Basna),21.3244,81.9627
492109,Panduka,21.3244,81.9627
492015,Raipur Mana Camp,21.3244,81.9627
492012,Raipur Krishak Nagar,21.3244,81.9627
492009,Raipur Ganj,21.3244,81.9627
492008,Raipur W.R.S. Colony,21.3244,81.9627
492007,Raipur Shankar Nagar,21.3244,81.9627
492005,Raipur Kapa,21.3244,81.9627
492004,Raipur Pandri,21.3244,81.9627
492003,Raipur Rajkumar College,21.3244,81.9627
492001,Raipur Ho.,21.3244,81.9627
491995,Kawardha,22.0167,81.25
491993,Saja,21.6667,81.3167
491991,Sahaspur (Lohara),21.8417,81.2833
491888,Gandai Paderia,21.4167,80.9667
491885,Chhui Khadan,21.4167,80.9667
491881,Khairagarh (Raj.),21.4167,80.9667
491771,Dondilohara,21.2381,81.1443
491668,Bandha Bazar,20.85,80.7333
491665,Ambagarh Chowki,20.7833,80.7167
491661,Dongargaon,20.9667,80.85
491559,Lal Bahadur Nagar (Durg),21.0667,80.6667
491558,Chhuria,21.0667,80.6667
491557,Chichola (Durg),21.0667,80.6667
491445,Dongargarh,21.2,80.7333
491444,Ghumka,21.3,81.1
491443,Bajrangpur (Nawagaon),21.25,80.9167
491441,Rajnandgaon Ho.,21.25,80.9167
491340,Nandghat,21.7667,81.8
491338,Khamaria,21.8,81.3333
491337,Nawanagar,21.75,81.4333
491336,Dashrangpur,21.75,81.4333
491335,Bemetara,21.7,81.5333
491332,Berta,21.75,81.4333
491331,Dhamdah,21.75,81.4333
491230,Dondiawari,20.9028,81.2906
491229,Manpur (Durg),20.9028,81.2906
491228,Dalirajhara,20.9028,81.2906
491227,Gurur,20.6833,81.4
491226,Balod(Durg),20.9028,81.2906
491225,Arjunda,20.9481,81.1997
491223,Gunderdehi,20.9447,81.2886
491222,Sikosa,20.8714,81.2811
491221,Anda,21.0667,81.2833
491113,Nandkathi,21.2381,81.1443
491111,Patan (Durg),21.2381,81.1443
491004,Durg Padnabhpur,21.2381,81.1443
491003,Durg Kasardih,21.2381,81.1443
491002,Durg Mohan Nagar,21.2381,81.1443
491001,Durg Ganj,21.2381,81.1443
490042,Kumhari (Bhilai),21.3244,81.9627
490036,Bhilai Nandni Mines,21.3244,81.9627
490026,Bhilai Industrial Estate,21.3244,81.9627
490025,Bhilai Marshalling Yard,21.3244,81.9627
490024,Bhilai Jamul Cement Factory,21.3244,81.9627
490021,Bhilai East,21.3244,81.9627
490012,Bhilai New Khursipur,21.3244,81.9627
490011,Bhilai Khursipur,21.3244,81.9627
490010,Bhilai Nawa Gaon,21.3244,81.9627
490006,Bhilai Civic Centre,21.3244,81.9627
490001,Sector 2 Bhilia,21.3244,81.9627
488441,Amanganj,24.4333,80.0333
488220,Ajaigarh,24.9,80.2667
488051,Barachh,24.7167,80.2
488050,Kakrahti,24.7167,80.2
488001,Panna,24.7167,80.2
487885,Barahbada,22.875,78.8
487881,Salichauka Road,22.875,78.8
487770,Chichli,22.8333,78.8167
487555,Kaudia,22.9167,78.7833
487551,Gadarwara,22.9167,78.7833
487225,Amgaon Bada,22.875,78.8
487221,KARELI (NARSINGhPUR),22.875,78.8
487118,Gotegaon,22.875,78.8
487114,Karakbel,22.875,78.8
487001,Narsinghpur Itwara Bazar,22.875,78.8
486892,Gorbi,24.4833,81.0333
486886,Waidhan,24.4833,81.0333
486775,Rampur Naikin,24.4333,81.6833
486771,Churhat,24.4333,81.6833
486669,Madwas,24.4833,81.0333
486666,Majholi (Sindhi),24.4833,81.0333
486556,Dabhuara (Rewa),24.45,81.4083
486553,Gurh,24.5167,81.5167
486552,Khajuhakalan,24.45,81.4083
486550,Govindgarh,24.3833,81.3
486536,Mahason,24.45,81.4083
486449,Chachai (Rewa),24.7167,81.4167
486444,Majghawan (Rewe),24.7167,81.4167
486442,Tilkhan,24.7167,81.4167
486441,Baikunthpur,24.7167,81.4167
486342,Gauri (Rewa),24.6833,81.65
486341,Deetalb(Rewa),24.6833,81.65
486340,Naigarh,24.6833,81.65
486338,Raghunathganj,24.6833,81.65
486228,Sahagi (Rewa),24.9833,81.65
486226,Chak,24.9833,81.65
486220,Teonthar,24.9833,81.65
486123,Manikwar,24.2111,80.0278
486115,Garh,24.8333,81.6333
486114,Raipur Karchulian,24.2111,80.0278
486113,Amlaha,23.1167,76.9
486112,Teoni (Rewa),24.2111,80.0278
486111,Mangawan,24.6833,81.55
485881,Ramnagar,22.6167,80.5167
485778,Kathaha,24.2333,80.7722
485775,Amarpatan,24.3167,80.9833
485774,Nadan,24.2333,80.7722
485773,Amdara,24.1167,80.5833
485771,Maihar,24.2667,80.75
485661,Unchehra,24.2944,80.0944
485446,Nagod,24.5667,80.6
485344,Nayagaon,25.8833,77.1333
485331,Majghawan (Satna),25.8833,77.1333
485115,Rampur Baghelan,24.2944,80.0944
485111,Ramvan,24.2944,80.0944
485005,Satna Birla Colony,24.2944,80.0944
485001,Satna Civil Lines,24.2944,80.0944
484886,Amarkantak,22.6667,81.75
484881,Rajendragram,22.6667,81.75
484776,Bansagar,23.1917,81.2875
484770,Gohaparu,23.1917,81.2875
484661,Umaria,23.5333,80.8333
484660,Chandia,23.65,80.7
484224,Annuppur,23.1917,81.2875
484220,Chachai (Shahdol),23.1917,81.2875
484117,Amlai Paper Mill,22.9167,81.8667
484116,Amlai Colliery,22.9167,81.8667
484114,Dhanpuri,22.9167,81.8667
484113,Venkatnagar,22.9167,81.8667
483504,Katni Cement Factory,23.4111,80.0222
483501,Katni Purani Basti,23.4111,80.0222
483442,Niwar (Jabalpur),23.4111,80.0222
483336,Majholi (Jabalpur),23.7333,79.9667
483334,Saroli Majhgawan,23.7333,79.9667
483332,Umariapan,23.7333,79.9667
483331,Bakal,23.7333,79.9667
483330,Bahoriband,23.7333,79.9667
483222,Gosalpur,23.4,80.05
483220,Panagar (Jabalpur),23.4,80.05
483113,Patan (Jabalpur),23.4111,80.0222
483105,Katangi (Jabalpur),23.4111,80.0222
483001,Barela,23.1,80.05
482056,Jabalpur Bargi Nagar,23.181,80.2514
482053,Jabalpur Bhedaghat,23.181,80.2514
482051,Jabalpur Bargi,23.181,80.2514
482050,Jabalpur Bargi Irrigation,23.181,80.2514
482020,Jabalpur Bilheri,23.181,80.2514
482011,Jabalpur Factory,23.181,80.2514
482010,Jabalpur Azadnagar,23.181,80.2514
482007,Jabalpur High Court,23.181,80.2514
482005,Jabalpur Khamaria Market,23.181,80.2514
482004,Jabalpur Kanchanpur,23.181,80.2514
482003,Jabalpur Medical College,23.181,80.2514
482002,Jabalpur Gupteshwar,23.181,80.2514
482001,Jabalpur Baika Bagicha,23.181,80.2514
481993,Anjania,22.5,80.5
481778,Samnapur,21.95,80.15
481776,Naisarai,22.4333,80.1167
481771,Bamni,22.4833,80.3667
481665,Mandla Maharajpur,22.0615,80.2808
481662,Padaria Narayanganj,22.0615,80.2808
481661,Mandla H O,22.0615,80.2808
481584,Gorakhpur (Mandla ),22.1583,80.2167
481556,Paraswara,22.1833,80.3167
481554,Nagarwada,22.1583,80.2167
481551,Lamta,22.1333,80.1167
481449,Tirodi,21.6833,79.7
481445,Katangi (Balaghat),21.8167,79.875
481441,Lalburra,21.95,80.05
481335,Rampaili,21.6833,80
481228,Hatta Road (Balaghat),21.5,80.5333
481226,Hatta (Mandla),21.5,80.5333
481222,Lanji,21.5,80.5333
481125,Damoh (Balaghat),22.1,80.6
481117,Garhi,22.2333,80.7833
481116,Malanjkhand,22.1667,80.6667
481111,Baihar,22.1,80.55
481105,Ukwa,21.9667,80.4667
481001,Balaghat R S,22.0615,80.2808
480999,Kahani,22.6,79.8167
480997,Ghansore,22.4111,79.9333
480996,Ugli,22.2667,80.0667
480994,Keolari,22.3667,79.9167
480990,Kanhiwara,22.4111,79.9333
480887,Adelgaon,22.4,79.5333
480884,Chhapara,22.4,79.5333
480882,Bandol,22.4,79.5333
480771,Ari,21.95,79.6833
480669,Dhamrna,21.9667,79.5167
480664,Gopalganj,21.9667,79.5167
480559,Tamia,22.35,78.6667
480557,Newton Chikli,22.35,78.6667
480554,Nandan,22.35,78.6667
480449,Eklehra (Chhindwara),22.2389,79.4981
480447,Chand Meta,22.2389,79.4981
480443,Deeghowani,22.2389,79.4981
480338,Teegaon,22.2389,79.4981
480334,Pandurna,22.2389,79.4981
480331,Saori Bazar,22.2389,79.4981
480224,Harria,22.3,79.1667
480221,Amarwara,22.3,79.1667
480115,Chaurani,21.95,79.1167
480110,Chand,21.95,79.1167
480107,Umarnala,21.95,79.1167
480002,Chhindwara Lalbaugh,22.2389,79.4981
480001,Dhar Collectorate,22.2389,79.4981
477447,Daboh,26.0025,78.8761
477445,Lahar,26.1983,78.945
477333,Sagra (Bhind),24.75,77.3
477332,Akoda,24.75,77.3
477331,Umri,24.75,77.3
477227,Ambagarh,26.3333,78.7664
477116,Gohad,26.4261,78.4447
477111,Attar,22.0167,76.2167
477105,Naizamin (Bhind),24.2214,77.3307
476235,Rampur Kalan,26.1667,77.4667
476229,Sabalgarh Mandi,26.25,77.4
476228,Pahargarh,26.2,77.6333
476224,Kelaras (Morena),26.225,77.5167
476133,Naoli Badagaon,26.6888,78.3004
476115,Porsa,26.67,78.3747
476111,Ambah Road,26.7075,78.2261
475675,Indargarh,25.9167,78.5667
475673,Tharet,26.01,78.6533
475671,Unnao (Datia),25.9633,78.61
475661,Datia R S,25.9633,78.61
475336,Salon B,25.5358,77.6967
475110,Dabra,25.9,78.3333
475005,Tekanpur (Gwalior),24.3167,75.2333
475001,Antri,24.3167,75.2333
474055,Gwalier Utila,27.1333,88.2667
474042,Panihar (Gwalior),27.1333,88.2667
474040,GWALIOR JADERUKaLAN,27.1333,88.2667
474020,Gwalior Maharajpur A F,27.1333,88.2667
474009,Naya Bazar,27.1333,88.2667
474008,Gwalior Fort,27.1333,88.2667
474006,Gwalior Morar H O,27.1333,88.2667
474005,Darpan Colony,27.1333,88.2667
474004,Gwalior Birlanagar,27.1333,88.2667
474003,Hazira Chauk,27.1333,88.2667
474002,R B Colony,27.1333,88.2667
474001,Laxmiganj,27.1333,88.2667
473885,Badarwas,24.9667,77.5667
473880,Narwar (Shivpuri),24.9667,77.5667
473865,Magroni,25.7,77.9167
473781,Rannod,24.69,77.5367
473775,Pohri,24.69,77.5367
473662,Karera Training Centre,24.69,77.5367
473660,Karera (Shivpuri),24.69,77.5367
473440,Piprai,24.5167,77.9667
473335,Esagarh,24.69,77.5367
473333,Sagar (Guna),24.69,77.5367
473331,Ashok Nagar,24.69,77.5367
473330,Sadhora,24.69,77.5367
473287,Malawar,23.8167,77.0333
473249,Bajarangapur,24.1333,77.1167
473229,Raosar (Jagir),24.45,77.2
473226,Raghogarh,24.45,77.2
473118,Chachaura,24.69,77.5367
473105,Bamori(Guna),24.69,77.5367
473101,Arone,24.69,77.5367
473001,Guna H O,24.69,77.5367
472447,Teharaka,24.8833,79.15
472445,Tarichor Kalan,24.8833,79.15
472442,Niwari (Tikamgarh),24.8833,79.15
472336,Prithvipur,24.8833,79.15
472246,Orchha,25.0167,79.2333
472221,Palera,25.0167,79.2333
472111,Baldeogarh,24.75,79.0667
472010,Badagaon,24.8833,79.15
472001,Tikamgarh City,24.8833,79.15
471625,Rajnagar,24.8833,79.9167
471525,Chandla,25.0833,80.2
471515,Laundi,24.9667,80.0667
471505,Khajuraho,24.85,79.9333
471501,Maharajpur (Chhaterpur),24.85,79.9333
471411,Garhi Malhera,24.8194,79.6861
471408,Satia,24.8194,79.6861
471401,Panagar (Chhatarpur),24.8194,79.6861
471313,Ghaura,24.5,79.0833
471311,Malhera,24.5,79.0833
471301,Gulganj,24.7,79.3833
471111,Harpalpur,24.8194,79.6861
471105,Bamitha,24.8194,79.6861
471101,Chandra Nagar,24.8194,79.6861
471001,Chhatarpur,24.9,79.6
470880,Tendukheda (Sagar),23.881,79.2214
470775,Hatta (Sagar),23.9417,79.625
470772,Patera,23.9833,79.6833
470771,Hindoria,23.9,79.5667
470675,Narsinghgarh (Damoh),23.8167,79.4333
470672,Bansatar Kheda,23.8167,79.4333
470666,Patharia,23.9,79.2
470664,Bandakpur,23.85,79.5667
470662,Abhana,23.7,79.5333
470661,Damoh Civil Yard,23.8167,79.4333
470442,Bandri,24.05,78.6333
470441,Malthone,24.05,78.6333
470337,Karrapur (Sagar),23.881,79.2214
470335,Banda Belai,23.881,79.2214
470235,Kesli,23.881,79.2214
470230,Maharajpur (Sagar),23.881,79.2214
470229,Garahkota (Sagar),23.881,79.2214
470226,Deori(Sagar),23.881,79.2214
470223,Garu Jhamar,23.881,79.2214
470122,Naryaoli,23.7833,78.3667
470119,Rahatgarh,23.7833,78.3667
470111,Bamora R S,23.7833,78.3667
470005,Sagar Tilli,23.881,79.2214
470003,Sagar University,23.881,79.2214
470002,Sagar Galla Mandi,23.881,79.2214
470001,Sagar B I Bazar,23.881,79.2214
466665,Ahmedpur,23.1667,76.6667
466448,Baktara,23.1667,76.6667
466331,Nasurlaganj,23.1667,76.6667
466125,Maina,23.1667,76.6667
466119,Khadi (Sehore),23.1667,76.6667
466117,Kachraud (Sehore),23.1667,76.6667
466116,Asta Bada Bazar,23.1667,76.6667
466115,Ichawar (Sehore),23.1667,76.6667
465697,Sarangpur,23.5667,76.4667
465689,Chhapiheda,23.5667,76.4667
465687,Khujner,23.5667,76.4667
465686,Barodia Kumaria,23.5667,76.4667
465683,Pachore,23.5667,76.4667
465679,Khilchipur,23.5667,76.4667
465667,Kurawar,23.5667,76.4667
465661,Rajgarh (Biora) H O,23.5667,76.4667
465445,Nalkheda,23.5083,76.3958
465441,Agar Malwa,23.5083,76.3958
465418,Iklera (Shajapur),23.5083,76.3958
465337,Kala Pipal,23.8167,76.3667
465336,Arnia Kalan,23.8167,76.3667
465230,Kanad,23.3833,76.6
465223,Akodia,23.3833,76.6
465221,Salslai,23.3833,76.6
465220,Kalisingh,23.3833,76.6
465118,Awantipur Bardia,23.2667,76.15
465116,Polai Kalan,23.2667,76.15
465106,Maksi,23.2667,76.15
464993,Obaidullaganj,23.0167,77.6833
464990,Goharganj,23.0167,77.6833
464884,Gairatganj,23.4,78.2167
464776,Panjra,23.3063,77.8417
464774,Deori (Raisen),23.3063,77.8417
464770,Udaipura (Raisen),23.3063,77.8417
464676,Saikheda (Vidisha),22.15,77.1667
464670,Magardha,22.15,77.1667
464668,Bareli,23,78.2167
464665,Ankulpur,23.2417,77.975
464661,Sanchi,23.4833,77.7333
464651,Salamatpur Mandi,22.8778,77.7056
464573,Dehgaon,23.3167,78.0833
464556,Arjun Nagar,23.3167,78.0833
464551,Raisen H O,23.3167,78.0833
464337,Pathari,23.9333,78.2
464226,Khamkheda,23.3063,77.8417
464221,Ganj Basoda City,23.3063,77.8417
464220,Gulabganj,23.3063,77.8417
464114,Lateri,24.15,77.4333
464112,Anandpur,24.15,77.4333
464002,Vidisha Sati,23.3063,77.8417
464001,Vidisha Collectorate,23.3063,77.8417
463120,Nazirabad (Bhopal),23.0667,77.3769
463111,Lalaria,23.0667,77.3769
462046,Mandideep,23.0667,77.3769
462030,Baigagarh,23.0667,77.3769
462003,Sabha,23.0667,77.3769
461881,Pachmarhi,22.4667,78.4333
461555,Raipur (Hoshangabad),22.5083,77.7875
461551,Tawa Nagar,22.5083,77.7875
461446,Itarsi Ordinance Factory,22.5083,77.7875
461444,Charuwa,22.5083,77.7875
461427,Mandla (Hoshangabad),22.5083,77.7875
461331,Harda R S,22.5083,77.7875
461251,Rahatgaon,22.25,77.2333
461228,Timarni,22.25,77.2333
461221,Banapura,22.25,77.2333
461115,Itarsi New Yar Colony,22.6583,77.7417
461114,Itarsi Central Project,22.6583,77.7417
461111,Itarsi,22.6167,77.75
461110,Powarkheda,22.7,77.7333
461005,Hoshangabad Security Pape,22.5083,77.7875
461001,Hoshangabad R S,22.5083,77.7875
460666,Rai Amla,21.5167,76.65
460665,Prabhat Pattan,21.5167,76.65
460557,Saikheda (Narsinghpur),21.5167,76.65
460553,Amla Depot,21.5167,76.65
460551,Amla,21.5167,76.65
460449,Patharkheda,21.5167,76.65
460447,Sarni,21.5167,76.65
460444,Ranipur (Betul),21.5167,76.65
460443,Ghoradongri,21.5167,76.65
460330,Chicholi (Betul),21.5167,76.65
458676,Kachnara (Nahargarh),24.4375,75.1375
458588,Sandhara,24.225,75.1417
458558,Nahargarh,24.1667,75.2333
458553,Narayangarh,24.2833,75.05
458474,Athana,24.4375,75.1375
458468,Nayagaon Cement Factory N,24.4375,75.1375
458442,Neemuch Mandi,24.4375,75.1375
458441,Neemuch H O,24.4375,75.1375
458272,Nagri (Mandsaur),24.8167,75.1167
458226,Ratangarh,24.8167,75.1167
458224,Deeken,24.8167,75.1167
458220,Sarwana (Mandsauri),24.8167,75.1167
458118,Rampura Bara Bazar,24.4833,75.15
458113,Malgarh,24.4833,75.15
458110,Manasa,24.4833,75.15
458002,Mandsaur Kilchipura,24.4375,75.1375
458001,Mandsaur Dharmashala,24.4375,75.1375
457993,Ranapur,22.65,74.5333
457887,Alirajpur Bazar,22.3,74.35
457777,Thandla,23,74.5667
457775,Raipur (Ratlam),23.0417,74.6667
457770,Bamni Bazar,23.0833,74.7667
457769,Raoti,23.2333,74.8333
457555,Bajana,23.475,74.8667
457552,Dhamnod (Ratlam),23.475,74.8667
457551,Sarwan,23.4833,74.8167
457550,Sailana,23.4667,74.9167
457222,Namli,23.4333,75.05
457118,Tal,23.7167,75.3833
457114,Alete R S,23.5583,75.25
457111,Bangrod,23.4,75.1167
457001,Ratlam,23.3167,75.0667
456668,Makdone,23.2833,75.9667
456666,Vijaiganj Mandi,23.2833,75.9667
456665,Tarana,23.3333,76.0333
456664,Narwar (Ujjain),23.2833,75.9667
456663,Kaytha,23.2833,75.9667
456661,Tajpur,23.2333,75.9
456552,Pat,23.45,75.8667
456551,Ghosla,23.45,75.8667
456550,Ghattia,23.45,75.8667
456443,Mahidpur Bazar,23.325,75.7361
456337,Piploda Bagla,23.325,75.7361
456335,Nagda Town,23.325,75.7361
456224,Khachrod,23.4167,75.2833
456222,Baledi,23.375,75.425
456221,Unhel,23.3333,75.5667
456010,Ujjain,23.1833,75.7667
456009,Ujjain Govt Engineering C,23.1833,75.7667
456008,Ujjain Rishinagar,23.1833,75.7667
456006,Ujjain City,23.1833,75.7667
456003,Ujjan Bherongarh,23.1833,75.7667
456001,Ujjain Madhonagar,23.1833,75.7667
455440,Kantaphore,22.7556,76.6389
455339,Nemawar,22.5,76.9667
455332,Kannod,22.6667,76.7333
455302,Kamlapur,22.5833,76.85
455227,Bagli (Newas),22.7556,76.6389
455223,Hat Pipalia,22.7556,76.6389
455221,Karnawad (Dewas),22.7556,76.6389
455178,Nagda (Dewas),23.1,76.2167
455119,Gandharvpuri,23.1,76.2167
455117,Tonk Kalan,23.1,76.2167
455116,Tonk Khurd,23.1,76.2167
455111,Dewas Balgarh,23.1,76.2167
455003,Dewas Bank Note,22.7556,76.6389
455001,DEWAS RADHAGAnJ,22.7556,76.6389
454773,Dehrighatga Billod,22.5926,75.0352
454749,Bagdi,22.5926,75.0352
454730,Gunawad,22.5926,75.0352
454668,Bakhatgarh,23.0167,75.2167
454667,Kesuri,23.0167,75.2167
454666,Sadalpur,23.0167,75.2167
454665,Kanwan,23.0167,75.2167
454660,Badnawar,23.0167,75.2167
454648,Rajod,22.95,75.0667
454571,Gujri,22.3167,75.5
454552,Dhamnod (Dhar),22.3167,75.5
454449,Dharampuri (Dhar),22.55,75.1
454448,Bakner,22.55,75.1
454446,Manawar (Dhar),22.55,75.1
454441,Amjhera,22.55,75.1
454365,Dahi,22.3333,75
454350,Gandhwani,22.3333,75
454341,Chikhalda,22.3333,75
454276,Tanda,22.5,74.85
454221,Bagh,22.3667,74.7667
454129,Tirla,22.6333,74.8333
454116,Rajgarh (Dhar),22.6667,74.9833
454111,Sardarpur,22.6667,74.9833
